a, center_x, center_y, center_z, L_x, L_y, L_z, bulk_velocity_x, bulk_velocity_y, bulk_velocity_z, Rvir, Mvir, Lmag, sfr, Mstar, Mgas, compaction_stage
0.31, 0.402777, -0.540845, -34.5714, -0.824478, -0.0588867, -0.562822, -8.74675, 45.0916, -0.824478, 96.75, 865501000000.0, 1560.85, 32.6324, 50916000000.0, 60089300000.0, post
0.32, 0.731232, -1.13809, 7.16864, -0.850294, -0.0677097, -0.521934, 2.08925, -6.86412, -0.850294, 100.25, 879493000000.0, 1774.24, 26.5054, 54932200000.0, 60086500000.0, post
0.33, 2.08374, -0.230345, 46.9809, -0.826951, 0.0449652, -0.560474, 60.9274, -37.3267, -0.826951, 104.25, 904041000000.0, 2229.75, 23.2431, 57540000000.0, 60052300000.0, post
0.34, 2.08025, 0.505362, 11.6706, -0.823359, -0.0217928, -0.567102, 76.3812, -14.996, -0.823359, 109.0, 943513000000.0, 2176.06, 15.3544, 58854700000.0, 62222800000.0, post
0.35, 1.36634, 1.04758, -15.1317, -0.827486, 0.0195642, -0.561145, 91.8083, 36.1765, -0.827486, 117.75, 1077100000000.0, 2319.82, 14.0947, 61289000000.0, 72201400000.0, post
0.36, 0.694843, 0.91058, -25.7733, -0.807558, -0.00158558, -0.589786, 57.0138, 59.692, -0.807558, 123.75, 1174230000000.0, 2349.01, 13.4281, 63535300000.0, 79161500000.0, post
0.37, -0.168182, 0.236088, -56.5916, -0.810406, -0.116331, -0.574203, -14.8567, 92.7521, -0.810406, 129.0, 1235490000000.0, 2396.01, 21.4624, 66527700000.0, 82995400000.0, post
0.38, 0.0635949, 1.31265, -23.3303, -0.825717, 0.0195092, -0.563747, 41.5778, 50.8433, -0.825717, 135.75, 1316460000000.0, 2697.62, 19.5912, 69850300000.0, 86223300000.0, post
0.39, 1.84651, -1.65372, -1.60245, -0.812211, 0.0686464, -0.579311, -13.6444, 10.0383, -0.812211, 140.75, 1371650000000.0, 3025.33, 9.8024, 69225100000.0, 88707500000.0, post
0.4, -3.55194, 0.981607, -38.5326, -0.840322, -0.00737854, -0.542038, 94.1606, 73.3079, -0.840322, 145.0, 1411680000000.0, 3578.1, 30.6845, 73243700000.0, 88749500000.0, post
0.41, 1.0816, 1.78147, 0.642379, -0.88325, 0.0356098, -0.467549, 130.787, 7.51246, -0.88325, 149.5, 1440920000000.0, 3523.52, 18.3732, 73551600000.0, 88879100000.0, post
0.42, 0.339578, 1.51097, -29.5507, -0.847767, 0.0799815, -0.524303, 81.0384, 33.485, -0.847767, 154.25, 1473760000000.0, 3322.5, 9.94264, 74801900000.0, 93483100000.0, post
0.43, 1.86772, -0.157578, 11.2097, -0.821385, 0.108946, -0.559873, 28.1347, 2.99804, -0.821385, 158.0, 1478040000000.0, 3613.1, 17.0207, 77825500000.0, 93722100000.0, post
0.44, -0.736727, 2.07161, -24.7878, -0.848432, 0.108556, -0.518053, 53.4496, 58.7758, -0.848432, 161.75, 1485920000000.0, 3571.79, 35.5308, 81215900000.0, 90927800000.0, post
0.45, 1.93349, -0.919173, 37.8292, -0.850139, 0.137386, -0.50832, 41.5203, -84.014, -0.850139, 165.5, 1488500000000.0, 3169.89, 29.7982, 86835900000.0, 86172000000.0, post
0.46, 1.15224, -0.691951, -10.0828, -0.812571, 0.314166, -0.490946, 71.243, 38.3622, -0.812571, 168.75, 1490850000000.0, 2883.37, 24.3573, 89734300000.0, 81375300000.0, post
0.47, 2.61163, 1.48024, 13.3028, -0.824796, 0.289625, -0.485623, 59.2741, 16.349, -0.824796, 172.25, 1497120000000.0, 3319.06, 19.3469, 92727200000.0, 76420900000.0, post
0.48, 1.41779, -1.00987, -20.4618, -0.867042, 0.312685, -0.387901, -0.442156, 31.6045, -0.867042, 176.5, 1510830000000.0, 3501.32, 16.5948, 97645800000.0, 73610900000.0, post
0.49, -0.123621, 1.13115, -2.52852, -0.87635, 0.328415, -0.352355, 39.5152, 24.3495, -0.87635, 179.75, 1513770000000.0, 3271.4, 10.5266, 102261000000.0, 71204500000.0, post
0.5, -0.363702, -0.713272, -6.93724, -0.900382, 0.299056, -0.316035, 19.6759, 17.0713, -0.900382, 183.0, 1510930000000.0, 3669.25, 10.1827, 101520000000.0, 68805000000.0, post
0.51, 0.726427, 1.18558, 10.822, -0.911545, 0.245102, -0.330167, 72.7845, 10.1158, -0.911545, 185.75, 1508980000000.0, 4339.51, 12.0731, 104529000000.0, 66188600000.0, post
0.52, 0.42389, -0.716131, 3.70466, -0.905242, 0.261705, -0.334734, 40.8106, 14.2909, -0.905242, 189.25, 1514400000000.0, 4666.2, 11.6681, 103068000000.0, 64079100000.0, post
0.53, 2.88917, 2.17532, 14.7969, -0.903452, 0.289613, -0.316067, 64.9315, 14.2746, -0.903452, 193.0, 1522170000000.0, 4535.48, 7.47373, 105301000000.0, 61748900000.0, post
0.54, -0.116557, 0.516618, -14.4666, -0.906542, 0.275457, -0.319853, 40.8896, 57.5281, -0.906542, 196.5, 1528860000000.0, 4638.48, 6.624, 107633000000.0, 60421700000.0, post
