a, center_x, center_y, center_z, L_x, L_y, L_z, bulk_velocity_x, bulk_velocity_y, bulk_velocity_z, Rvir, Mvir, Lmag, sfr, Mstar, Mgas, compaction_stage
0.24, -1.10183, -0.0173286, 49.0879, 0.846829, 0.0430501, 0.530121, -37.6097, -79.9026, 0.846829, 23.0, 24608400000.0, 151.911, 0.0117047, 243008000.0, 888126000.0, pre
0.25, -0.649855, -0.319137, 24.8179, 0.586219, -0.345121, 0.732966, -6.06186, -27.8711, 0.586219, 24.75, 26911600000.0, 74.8723, 0.0224691, 252763000.0, 876522000.0, pre
0.26, -0.561885, -0.454658, -0.231017, 0.70585, -0.498656, 0.503107, 10.0378, -15.0255, 0.70585, 27.25, 32300400000.0, 77.5042, 0.0532791, 279603000.0, 1025760000.0, pre
0.27, -0.746956, -0.815156, 24.0645, 0.824862, -0.21488, 0.522905, 11.8929, -35.2116, 0.824862, 36.25, 67895200000.0, 144.54, 0.0219261, 328950000.0, 2768430000.0, pre
0.28, 0.931554, 0.261959, 57.8468, -0.700716, -0.356, -0.618272, -44.0541, -51.7015, -0.700716, 39.5, 79637800000.0, 85.0655, 0.27823, 555463000.0, 3522670000.0, pre
0.29, -0.359049, 0.692272, -23.4803, 0.581485, 0.329315, 0.743926, -3.37232, 12.3962, 0.581485, 42.5, 88643200000.0, 130.732, 0.114136, 358949000.0, 4078280000.0, pre
0.3, 0.347865, -0.832011, 22.3635, 0.367709, 0.38401, -0.846951, -9.32739, -56.0666, 0.367709, 45.0, 95817800000.0, 5.43952, 0.156602, 646632000.0, 4559760000.0, pre
0.31, -1.17395, -0.157591, -1.57638, 0.534169, 0.755356, 0.379606, -3.88792, -18.7228, 0.534169, 48.0, 105387000000.0, 146.974, 0.218997, 689915000.0, 5298050000.0, during
0.32, -0.171699, -0.904542, 6.27304, 0.598566, 0.655863, 0.459959, 13.4297, -6.71577, 0.598566, 50.75, 113592000000.0, 150.23, 0.25562, 725508000.0, 6115830000.0, during
0.33, -0.811233, -0.576409, -5.74497, 0.858601, 0.356003, 0.368872, 36.5748, 13.5195, 0.858601, 53.5, 122069000000.0, 105.342, 0.451913, 819174000.0, 6944690000.0, during
0.34, 0.118571, 0.3424, -36.9943, -0.590813, -0.717655, 0.368661, 24.4724, 7.56692, -0.590813, 55.25, 124779000000.0, 49.1567, 2.49396, 1158990000.0, 7097160000.0, during
0.35, 0.110216, 0.110284, 9.44799, -0.962094, -0.165487, 0.21677, -16.613, -19.489, -0.962094, 57.25, 127510000000.0, 47.3076, 1.86026, 1468450000.0, 6711110000.0, during
0.36, -0.453536, -0.222633, -10.8288, -0.657972, 0.628616, 0.414627, 13.0708, 4.70011, -0.657972, 60.0, 136113000000.0, 65.0003, 0.968756, 1597680000.0, 7255150000.0, during
0.37, 0.264118, 0.19077, -19.818, -0.256612, 0.291, 0.921667, 9.60487, 2.14907, -0.256612, 62.5, 142280000000.0, 130.643, 1.5494, 1771280000.0, 7604870000.0, during
0.38, -0.375038, 0.0372211, -6.98784, -0.353158, 0.377512, 0.856017, 16.4014, 2.34458, -0.353158, 64.25, 143128000000.0, 77.1608, 1.71687, 1961810000.0, 7587690000.0, during
0.39, 0.428403, 0.369138, 5.95009, 0.0763817, 0.927947, -0.364801, 6.58053, 22.8872, 0.0763817, 66.0, 144068000000.0, 178.945, 1.47668, 2211100000.0, 7286110000.0, post
0.4, -0.0460046, -0.0403242, -13.1227, 0.309664, 0.799665, 0.514436, -17.0411, 9.41649, 0.309664, 68.0, 146675000000.0, 139.996, 1.37091, 2405790000.0, 7079550000.0, post
0.41, 0.331777, -0.0311232, -6.50456, 0.108834, 0.875999, 0.469873, -15.3496, -8.43723, 0.108834, 71.0, 155037000000.0, 211.68, 1.23703, 2489840000.0, 7029140000.0, post
0.42, -0.030951, -0.654881, -22.0415, -0.00623944, 0.999968, 0.00491389, -6.36548, -21.999, -0.00623944, 73.25, 159822000000.0, 229.375, 2.32994, 2711610000.0, 6896550000.0, post
0.43, 0.0937425, -0.162724, -10.7295, 0.103806, 0.947174, 0.303457, 17.2534, -27.55, 0.103806, 75.25, 161993000000.0, 281.391, 1.04542, 2928710000.0, 6528970000.0, post
0.44, 0.0192914, -0.355042, 1.94566, -0.183639, 0.916256, 0.356022, 8.46787, -12.6639, -0.183639, 77.25, 164297000000.0, 306.025, 1.13589, 3089300000.0, 6261590000.0, post
0.45, 0.206897, 0.0569688, -3.89197, -0.104323, 0.927239, 0.359644, 11.9716, -7.81606, -0.104323, 79.75, 169912000000.0, 411.41, 0.960609, 3205620000.0, 6451280000.0, post
0.46, 0.0793913, 0.700903, 2.9837, -0.0460091, 0.913828, 0.403486, 0.218711, -9.81877, -0.0460091, 82.75, 177893000000.0, 510.355, 0.599366, 3273440000.0, 6939680000.0, post
0.47, -0.0946701, -0.110711, -0.807714, -0.129078, 0.92754, 0.350725, 9.88283, -19.4683, -0.129078, 84.75, 181066000000.0, 514.748, 0.86093, 3379600000.0, 7088590000.0, post
0.48, 0.0621521, -0.231496, 5.46759, -0.178299, 0.950596, 0.254118, 6.15264, -4.67946, -0.178299, 86.5, 181868000000.0, 560.47, 0.609607, 3425740000.0, 7180110000.0, post
0.49, -0.133418, 1.23133, 26.4631, -0.34452, 0.900736, 0.26454, 17.1744, -12.6491, -0.34452, 88.0, 181517000000.0, 563.531, 0.679137, 3500340000.0, 7236840000.0, post
0.5, 0.280261, 0.358557, -2.47013, -0.389677, 0.863201, 0.320991, 13.6952, -38.3213, -0.389677, 89.75, 182454000000.0, 560.137, 0.424653, 3531370000.0, 7368000000.0, post
